datetime;pid;processo;uso_de_cpu;uso_de_gpu;mac_address
2025-12-03 17:51:00;9020;Discord.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;9036;svchost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;9068;svchost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;9112;svchost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;9164;msedgewebview2.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;9172;Code.exe;88.4;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;9180;NgcIso.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;9188;Code.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;9208;svchost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;9352;svchost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;9640;svchost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;9992;FnHotkeyCapsLKNumLK.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;10032;FnHotkeyUtility.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;10104;unsecapp.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;10188;msedgewebview2.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;10268;msedge.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;10428;OneDrive.exe;78.5;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;10504;Code.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;10556;jetbrains-toolbox.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;10596;Discord.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;10632;StartMenuExperienceHost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;10644;SearchHost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;10956;Widgets.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;11092;SecurityHealthService.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;11140;RuntimeBroker.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;11164;msedgewebview2.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;11196;svchost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;11312;msedgewebview2.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;11352;MSPCManager.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;11476;fsnotifier.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;11488;svchost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;11576;msedgewebview2.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;11692;msedgewebview2.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;11708;Code.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;11760;msedgewebview2.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;11888;msedgewebview2.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;12128;msedgewebview2.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;12296;svchost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;12356;msedge.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;12432;TextInputHost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;12488;WmiPrvSE.exe;31.2;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;12544;svchost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;12768;unsecapp.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;13048;RuntimeBroker.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;13056;Discord.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;13060;msedge.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;13088;SearchIndexer.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;13152;AppActions.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;13260;msedgewebview2.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;13448;svchost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;13656;chrome.exe;1.2;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;13976;msedgewebview2.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;14004;PhoneExperienceHost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;14036;msedgewebview2.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;14132;FileSyncHelper.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;14136;Discord.exe;17.5;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;14220;svchost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;14256;SearchProtocolHost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;14384;chrome.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;14468;AppProvisioningPlugin.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;14472;conhost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;14492;chrome.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;14508;msedgewebview2.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;14688;svchost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;14696;svchost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;14764;svchost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;14916;taskhostw.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;14944;msedge.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;15052;Code.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;15072;chrome.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;15108;msedgewebview2.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;15120;chrome.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;15128;msedgewebview2.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;15228;bash.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;15332;chrome.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;15340;chrome.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;15352;chrome.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;15628;ai.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;15632;OneDrive.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;15664;OneDrive.Sync.Service.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;15716;RuntimeBroker.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;15788;svchost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;15964;msedge.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;16004;node.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;16068;Code.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;16188;conhost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;16200;WhatsApp.Root.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;16284;node.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;16488;node.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;16908;conhost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;16992;bash.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;17380;bash.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;17432;svchost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;17836;MySQLWorkbench.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;17840;msedge.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;17884;FileCoAuth.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;17952;WINWORD.EXE;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;18264;conhost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;18448;Code.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;18628;conhost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;18776;bash.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;18848;bash.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;18900;Code.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;18932;Code.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;19092;Code.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;19108;Code.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;19160;vmcompute.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;19208;bash.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;19284;Code.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;19420;Code.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;19444;Code.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;19476;python.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;19576;bash.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;19592;Code.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;19804;idea64.exe;1.3;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;20300;conhost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;20308;python.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;20632;msedge.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;20708;pet.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;20840;Code.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;20848;env.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;20868;svchost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;20920;conhost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;21068;bash.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;21128;ApplicationFrameHost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;21172;Code.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;21188;msedge.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;21580;conhost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;21604;SearchProtocolHost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;21688;java.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;21728;conhost.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;22092;bash.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;22168;RuntimeBroker.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;22284;msedge.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;22464;msedge.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
2025-12-03 17:51:00;22512;RuntimeBroker.exe;0.0;74.79;e8:5c:5f:1e:b4:1d
